YearWeekISO,ReportingCountry,Denominator,NumberDosesReceived,NumberDosesExported,FirstDose,FirstDoseRefused,SecondDose,DoseAdditional1,DoseAdditional2,DoseAdditional3,DoseAdditional4,DoseAdditional5,UnknownDose,Region,TargetGroup,Vaccine,Population
2022-W32,FR,,,,14,,23,54,210,1,0,0,0,FRM,ALL,UNK,67871925
2022-W39,FR,53438508.0,0.0,0.0,0,,0,0,0,0,0,0,0,FR,ALL,AZ,67871925
2022-W39,FR,53438508.0,2594880.0,0.0,0,,0,0,0,0,0,0,0,FR,ALL,COMBA.4-5,67871925
2022-W39,FR,53438508.0,0.0,0.0,0,,0,0,0,0,0,0,0,FR,ALL,MODBA.4-5,67871925
2022-W39,FR,147670.0,,,40,,42,203,15,0,0,0,0,FRY5,ALL,UNK,67871925
2022-W39,FR,,,,78,,145,563,5437,180,0,0,0,FRC,ALL,UNK,67871925
2022-W39,FR,,,,159,,287,1084,9518,365,0,0,0,FRF,ALL,UNK,67871925
2022-W39,FR,,,,209,,326,1232,12007,468,0,0,0,FRI,ALL,UNK,67871925
2022-W39,FR,,,,333,,572,1267,6058,278,0,0,0,FRL,ALL,UNK,67871925
2022-W40,FR,53438508.0,0.0,0.0,2543,,3415,10126,76123,4864,0,0,0,FR,ALL,COM,67871925
2022-W40,FR,53438508.0,0.0,0.0,14,,6,5,2,0,0,0,0,FR,ALL,JANSS,67871925
2022-W40,FR,53438508.0,357500.0,0.0,129,,191,1341,20395,2953,0,0,0,FR,ALL,MODBA.1,67871925
2022-W40,FR,53438508.0,,,0,,0,0,0,0,0,0,0,FR,ALL,UNK,67871925
2022-W40,FR,184863.0,,,92,,38,51,18,1,0,0,0,FRY3,ALL,UNK,67871925
2022-W36,FR,53438508.0,0.0,0.0,157,,219,520,3082,157,0,0,0,FR,ALL,MOD,67871925
2022-W36,FR,53438508.0,,,0,,0,0,1,0,0,0,0,FR,ALL,UNK,67871925
2022-W36,FR,320574.0,,,112,,53,85,68,3,0,0,0,FRY1,ALL,UNK,67871925
2022-W36,FR,641065.0,,,72,,103,250,398,12,0,0,0,FRY4,ALL,UNK,67871925
2022-W36,FR,,,,69,,126,856,10020,310,0,0,0,FRG,ALL,UNK,67871925
2022-W36,FR,,,,303,,474,1520,10435,302,0,0,0,FRJ,ALL,UNK,67871925
2022-W36,FR,,,,19,,17,54,225,8,0,0,0,FRM,ALL,UNK,67871925
2022-W37,FR,53438508.0,0.0,0.0,84,,91,28,9,6,0,0,0,FR,ALL,NVXD,67871925
2022-W37,FR,53438508.0,0.0,0.0,0,,0,0,0,0,0,0,0,FR,ALL,SGSK,67871925
2022-W37,FR,285354.0,,,45,,46,57,41,1,0,0,0,FRY2,ALL,UNK,67871925
2022-W37,FR,,,,191,,290,1128,10149,515,0,0,0,FRE,ALL,UNK,67871925
2022-W37,FR,,,,100,,126,680,9140,272,0,0,0,FRH,ALL,UNK,67871925
2022-W37,FR,,,,212,,487,1872,13236,389,0,0,0,FRK,ALL,UNK,67871925
2022-W28,FR,320574.0,,,102,,90,284,564,3,0,0,0,FRY1,ALL,UNK,67871925
2022-W28,FR,,,,186,,265,2039,24718,282,0,0,0,FRD,ALL,UNK,67871925
2022-W29,FR,53438508.0,0.0,0.0,0,,0,0,0,0,0,0,0,FR,ALL,AZ,67871925
2022-W29,FR,53438508.0,0.0,0.0,0,,0,0,0,0,0,0,0,FR,ALL,COMBA.4-5,67871925
2022-W29,FR,53438508.0,0.0,0.0,0,,0,0,0,0,0,0,0,FR,ALL,MODBA.4-5,67871925
2022-W29,FR,285354.0,,,82,,119,245,385,6,0,0,0,FRY2,ALL,UNK,67871925
2022-W29,FR,147670.0,,,107,,141,720,76,2,0,0,0,FRY5,ALL,UNK,67871925
2022-W29,FR,,,,166,,364,2105,21366,264,0,0,0,FRC,ALL,UNK,67871925
2022-W29,FR,,,,336,,725,4219,39628,582,0,0,0,FRF,ALL,UNK,67871925
2022-W29,FR,,,,2357,,1448,2852,2262,39,0,0,0,UNK,ALL,UNK,67871925
2022-W51,FR,184863.0,,,24,,26,35,107,23,0,0,0,FRY3,ALL,UNK,67871925
2022-W51,FR,,,,401,,723,3754,45750,25401,0,0,0,FR1,ALL,UNK,67871925
2022-W51,FR,,,,163,,222,1752,29397,17330,0,0,0,FRI,ALL,UNK,67871925
2022-W51,FR,,,,239,,339,1516,19466,10708,0,0,0,FRL,ALL,UNK,67871925
2022-W52,FR,53438508.0,0.0,0.0,60,,80,251,3756,1644,0,0,0,FR,ALL,MODBA.1,67871925
2022-W52,FR,53438508.0,,,0,,0,0,0,0,0,0,0,FR,ALL,UNK,67871925
2022-W52,FR,320574.0,,,31,,39,46,204,54,0,0,0,FRY1,ALL,UNK,67871925
2022-W52,FR,,,,59,,67,446,6662,3902,0,0,0,FRD,ALL,UNK,67871925
2022-W52,FR,,,,48,,84,674,9136,4777,0,0,0,FRG,ALL,UNK,67871925
2022-W52,FR,,,,148,,209,916,10847,6048,0,0,0,FRJ,ALL,UNK,67871925
2022-W52,FR,,,,7,,12,41,425,212,0,0,0,FRM,ALL,UNK,67871925
2022-W25,FR,53438508.0,0.0,0.0,22,,8,17,9,0,0,0,0,FR,ALL,JANSS,67871925
2022-W25,FR,53438508.0,0.0,0.0,0,,0,0,0,0,0,0,0,FR,ALL,MODBA.1,67871925
2022-W25,FR,53438508.0,,,0,,0,0,0,0,0,0,0,FR,ALL,UNK,67871925
2022-W25,FR,,,,1316,,3817,14762,51360,359,0,0,0,FR1,ALL,UNK,67871925
2022-W25,FR,,,,153,,341,1785,15402,79,0,0,0,FRD,ALL,UNK,67871925
2022-W25,FR,,,,141,,395,2322,17871,86,0,0,0,FRG,ALL,UNK,67871925
2022-W25,FR,,,,489,,1057,4503,23609,139,0,0,0,FRJ,ALL,UNK,67871925
2022-W25,FR,,,,15,,28,144,715,3,0,0,0,FRM,ALL,UNK,67871925
2022-W01,FR,53438508.0,0.0,0.0,0,,0,0,0,0,0,0,0,FR,ALL,COMBA.4-5,67871925
2022-W01,FR,53438508.0,0.0,0.0,0,,0,0,0,0,0,0,0,FR,ALL,MODBA.4-5,67871925
2022-W01,FR,184863.0,,,1047,,1176,4025,8,0,0,0,0,FRY3,ALL,UNK,67871925
2022-W01,FR,,,,22778,,54552,346797,1732,0,0,0,0,FRF,ALL,UNK,67871925
2022-W01,FR,,,,23330,,43940,397661,2050,4,0,0,0,FRI,ALL,UNK,67871925
2022-W01,FR,,,,27897,,56279,260623,1615,0,0,0,0,FRL,ALL,UNK,67871925
2022-W04,FR,53438508.0,0.0,0.0,3,,874,6,3,0,0,0,0,FR,ALL,AZ,67871925
2022-W04,FR,53438508.0,0.0,0.0,0,,0,0,0,0,0,0,0,FR,ALL,COMBA.4-5,67871925
2022-W04,FR,285354.0,,,781,,1254,3606,37,0,0,0,0,FRY2,ALL,UNK,67871925
2022-W04,FR,147670.0,,,867,,1246,2928,6,0,0,0,0,FRY5,ALL,UNK,67871925
2022-W04,FR,,,,4196,,12629,55906,1427,1,0,0,0,FRC,ALL,UNK,67871925
2022-W04,FR,,,,11678,,42539,178926,3108,1,0,0,0,FRK,ALL,UNK,67871925
2022-W04,FR,,,,11216,,20827,35800,315,0,0,0,0,UNK,ALL,UNK,67871925
2022-W05,FR,53438508.0,3471180.0,0.0,49899,,201130,800232,22944,25,0,0,0,FR,ALL,COM,67871925
2022-W05,FR,53438508.0,0.0,0.0,0,,0,0,0,0,0,0,0,FR,ALL,MODBA.4-5,67871925
2022-W05,FR,184863.0,,,503,,929,1513,23,0,0,0,0,FRY3,ALL,UNK,67871925
2022-W05,FR,,,,12962,,62524,191575,6040,5,0,0,0,FR1,ALL,UNK,67871925
2022-W05,FR,,,,6727,,23715,109372,3908,3,0,0,0,FRI,ALL,UNK,67871925
2022-W05,FR,,,,7976,,29236,85232,2488,4,0,0,0,FRL,ALL,UNK,67871925
2022-W06,FR,53438508.0,0.0,0.0,0,,0,0,0,0,0,0,0,FR,ALL,MODBA.1,67871925
2022-W06,FR,53438508.0,,,0,,0,0,0,0,0,0,0,FR,ALL,UNK,67871925
2022-W06,FR,320574.0,,,622,,1118,5337,21,0,0,0,0,FRY1,ALL,UNK,67871925
2022-W06,FR,,,,2622,,11463,52944,2199,4,0,0,0,FRD,ALL,UNK,67871925
2022-W06,FR,,,,2839,,14491,73207,2308,1,0,0,0,FRG,ALL,UNK,67871925
2022-W06,FR,,,,5014,,24166,100510,3159,1,0,0,0,FRJ,ALL,UNK,67871925
2022-W06,FR,,,,269,,1021,4287,76,0,0,0,0,FRM,ALL,UNK,67871925
2022-W02,FR,53438508.0,0.0,0.0,224,,137,197,31,0,0,0,0,FR,ALL,JANSS,67871925
2022-W02,FR,53438508.0,0.0,0.0,0,,0,0,0,0,0,0,0,FR,ALL,MODBA.1,67871925
2022-W02,FR,53438508.0,,,0,,0,0,0,0,0,0,0,FR,ALL,UNK,67871925
2022-W02,FR,,,,38461,,109209,476814,4910,1,0,0,0,FR1,ALL,UNK,67871925
2022-W02,FR,,,,12123,,22805,174145,1784,2,0,0,0,FRD,ALL,UNK,67871925
2022-W02,FR,,,,15692,,26675,235499,1701,3,0,0,0,FRG,ALL,UNK,67871925
2022-W02,FR,,,,23641,,44202,277390,2124,1,0,0,0,FRJ,ALL,UNK,67871925
2022-W02,FR,,,,1298,,1911,10496,89,0,0,0,0,FRM,ALL,UNK,67871925
2022-W03,FR,53438508.0,2077200.0,0.0,29892,,107996,789559,16209,6,0,0,0,FR,ALL,MOD,67871925
2022-W03,FR,53438508.0,0.0,0.0,0,,0,0,0,0,0,0,0,FR,ALL,NVXD,67871925
2022-W03,FR,53438508.0,0.0,0.0,0,,0,0,0,0,0,0,0,FR,ALL,SGSK,67871925
2022-W03,FR,320574.0,,,900,,1084,5243,19,0,0,0,0,FRY1,ALL,UNK,67871925
2022-W03,FR,641065.0,,,4614,,4203,27649,163,1,0,0,0,FRY4,ALL,UNK,67871925
2022-W03,FR,,,,6612,,12030,90508,1367,2,0,0,0,FRB,ALL,UNK,67871925
2022-W03,FR,,,,14406,,35318,195663,3566,0,0,0,0,FRE,ALL,UNK,67871925
2022-W03,FR,,,,9416,,14470,136963,2181,3,0,0,0,FRH,ALL,UNK,67871925
2022-W01,FR,53438508.0,0.0,0.0,30,,2817,68,6,1,0,0,0,FR,ALL,AZ,67871925
2022-W01,FR,285354.0,,,1692,,1559,8294,15,0,0,0,0,FRY2,ALL,UNK,67871925
2022-W01,FR,147670.0,,,1340,,1752,3697,4,0,0,0,0,FRY5,ALL,UNK,67871925
2022-W01,FR,,,,10773,,25323,170993,893,0,0,0,0,FRC,ALL,UNK,67871925
2022-W01,FR,,,,31450,,81890,452039,2128,1,0,0,0,FRK,ALL,UNK,67871925
2022-W01,FR,,,,23988,,29619,56644,282,1,0,0,0,UNK,ALL,UNK,67871925
2022-W10,FR,53438508.0,0.0,0.0,895,,3915,11268,3418,2,0,0,0,FR,ALL,MOD,67871925
2022-W10,FR,53438508.0,1527000.0,0.0,2178,,130,93,2,0,0,0,0,FR,ALL,NVXD,67871925
2022-W10,FR,53438508.0,0.0,0.0,0,,0,0,0,0,0,0,0,FR,ALL,SGSK,67871925
2022-W10,FR,,,,391,,1506,4070,1101,1,0,0,0,FRB,ALL,UNK,67871925
2022-W10,FR,,,,954,,3747,9705,2451,1,0,0,0,FRE,ALL,UNK,67871925
2022-W10,FR,,,,479,,1689,4599,1147,1,0,0,0,FRH,ALL,UNK,67871925
2022-W10,FR,,,,1301,,4014,10895,2215,1,0,0,0,FRK,ALL,UNK,67871925
2022-W10,FR,,,,2861,,3454,8432,418,0,0,0,0,UNK,ALL,UNK,67871925
2022-W11,FR,53438508.0,0.0,0.0,1,,0,0,0,0,0,0,0,FR,ALL,AZ,67871925
2022-W11,FR,53438508.0,0.0,0.0,0,,0,0,0,0,0,0,0,FR,ALL,COMBA.4-5,67871925
2022-W11,FR,53438508.0,0.0,0.0,0,,0,0,0,0,0,0,0,FR,ALL,MODBA.4-5,67871925
2022-W11,FR,285354.0,,,196,,359,1031,78,0,0,0,0,FRY2,ALL,UNK,67871925
2022-W11,FR,147670.0,,,115,,208,469,19,0,0,0,0,FRY5,ALL,UNK,67871925
2022-W11,FR,,,,291,,1023,2846,3242,1,0,0,0,FRC,ALL,UNK,67871925
2022-W11,FR,,,,653,,2074,6095,6068,5,0,0,0,FRF,ALL,UNK,67871925
2022-W11,FR,,,,807,,2129,6550,7413,3,0,0,0,FRI,ALL,UNK,67871925
2022-W02,FR,53438508.0,6398850.0,0.0,117981,,335561,1733920,10888,11,0,0,0,FR,ALL,COM,67871925
2022-W02,FR,53438508.0,0.0,0.0,0,,0,0,0,0,0,0,0,FR,ALL,MODBA.4-5,67871925
2022-W02,FR,184863.0,,,965,,1298,4281,9,0,0,0,0,FRY3,ALL,UNK,67871925
2022-W02,FR,,,,20299,,46846,279015,2363,3,0,0,0,FRF,ALL,UNK,67871925
2022-W02,FR,,,,23653,,39559,333880,2877,0,0,0,0,FRI,ALL,UNK,67871925
2022-W02,FR,,,,23287,,49637,209375,1995,2,0,0,0,FRL,ALL,UNK,67871925
2022-W03,FR,53438508.0,0.0,0.0,161,,116,161,30,1,0,0,0,FR,ALL,JANSS,67871925
2022-W03,FR,53438508.0,0.0,0.0,0,,0,0,0,0,0,0,0,FR,ALL,MODBA.1,67871925
2022-W03,FR,53438508.0,,,0,,0,0,0,0,0,0,0,FR,ALL,UNK,67871925
2022-W03,FR,,,,25763,,72799,297437,4374,2,0,0,0,FR1,ALL,UNK,67871925
2022-W03,FR,,,,7391,,15834,105991,1856,2,0,0,0,FRD,ALL,UNK,67871925
2022-W03,FR,,,,10277,,18758,158970,1861,0,0,0,0,FRG,ALL,UNK,67871925
2022-W03,FR,,,,15879,,30057,178249,2232,4,0,0,0,FRJ,ALL,UNK,67871925
2022-W03,FR,,,,690,,1369,5417,70,0,0,0,0,FRM,ALL,UNK,67871925
2022-W14,FR,53438508.0,0.0,0.0,960,,871,95,75,1,0,0,0,FR,ALL,NVXD,67871925
2022-W14,FR,53438508.0,0.0,0.0,0,,0,0,0,0,0,0,0,FR,ALL,SGSK,67871925
2022-W14,FR,285354.0,,,172,,224,493,113,1,0,0,0,FRY2,ALL,UNK,67871925
2022-W14,FR,,,,668,,1311,5770,14074,29,0,0,0,FRE,ALL,UNK,67871925
2022-W14,FR,,,,331,,464,2792,11256,22,0,0,0,FRH,ALL,UNK,67871925
2022-W14,FR,,,,1281,,2229,8807,20759,36,0,0,0,FRK,ALL,UNK,67871925
2022-W14,FR,,,,3167,,1549,3515,1175,3,0,0,0,UNK,ALL,UNK,67871925
2022-W04,FR,53438508.0,2073300.0,0.0,17802,,78683,459368,14266,10,0,0,0,FR,ALL,MOD,67871925
2022-W04,FR,53438508.0,0.0,0.0,0,,0,0,0,0,0,0,0,FR,ALL,NVXD,67871925
2022-W04,FR,53438508.0,0.0,0.0,0,,0,0,0,0,0,0,0,FR,ALL,SGSK,67871925
2022-W04,FR,320574.0,,,792,,987,3566,18,0,0,0,0,FRY1,ALL,UNK,67871925
2022-W04,FR,641065.0,,,3214,,4462,20521,199,0,0,0,0,FRY4,ALL,UNK,67871925
2022-W04,FR,,,,4662,,11941,67311,1680,0,0,0,0,FRB,ALL,UNK,67871925
2022-W04,FR,,,,10212,,32501,143556,3428,2,0,0,0,FRE,ALL,UNK,67871925
2022-W04,FR,,,,5716,,13928,95035,2348,1,0,0,0,FRH,ALL,UNK,67871925
2022-W15,FR,53438508.0,0.0,0.0,1,,0,0,0,0,0,0,0,FR,ALL,AZ,67871925
2022-W15,FR,53438508.0,0.0,0.0,0,,0,0,0,0,0,0,0,FR,ALL,COMBA.4-5,67871925
2022-W15,FR,53438508.0,0.0,0.0,0,,0,0,0,0,0,0,0,FR,ALL,MODBA.4-5,67871925
2022-W15,FR,147670.0,,,118,,156,491,42,0,0,0,0,FRY5,ALL,UNK,67871925
2022-W15,FR,,,,272,,515,2576,9694,34,0,0,0,FRC,ALL,UNK,67871925
2022-W15,FR,,,,441,,862,4017,11312,41,0,0,0,FRF,ALL,UNK,67871925
2022-W15,FR,,,,584,,1168,5844,21096,54,0,0,0,FRI,ALL,UNK,67871925
2022-W15,FR,,,,885,,1683,5754,14075,54,0,0,0,FRL,ALL,UNK,67871925
2022-W05,FR,53438508.0,0.0,0.0,0,,553,1,1,0,0,0,0,FR,ALL,AZ,67871925
2022-W05,FR,53438508.0,0.0,0.0,0,,0,0,0,0,0,0,0,FR,ALL,COMBA.4-5,67871925
2022-W05,FR,285354.0,,,667,,1364,3945,43,0,0,0,0,FRY2,ALL,UNK,67871925
2022-W05,FR,147670.0,,,591,,1020,2061,2,0,0,0,0,FRY5,ALL,UNK,67871925
2022-W05,FR,,,,2654,,12131,46119,1604,1,0,0,0,FRC,ALL,UNK,67871925
2022-W05,FR,,,,6070,,26151,95714,3241,4,0,0,0,FRF,ALL,UNK,67871925
2022-W05,FR,,,,11331,,22481,34757,424,2,0,0,0,UNK,ALL,UNK,67871925
2022-W06,FR,53438508.0,3005520.0,0.0,36420,,179434,803317,24188,25,0,0,0,FR,ALL,COM,67871925
2022-W06,FR,53438508.0,0.0,0.0,123,,100,117,28,0,0,0,0,FR,ALL,JANSS,67871925
2022-W06,FR,184863.0,,,420,,877,1631,8,0,0,0,0,FRY3,ALL,UNK,67871925
2022-W06,FR,,,,9901,,56961,193830,5780,6,0,0,0,FR1,ALL,UNK,67871925
2022-W06,FR,,,,4425,,20825,99172,4118,5,0,0,0,FRI,ALL,UNK,67871925
2022-W06,FR,,,,5319,,23786,82461,2295,3,0,0,0,FRL,ALL,UNK,67871925
2022-W46,FR,53438508.0,0.0,0.0,941,,1310,1714,6285,1959,0,0,0,FR,ALL,COM,67871925
2022-W46,FR,53438508.0,0.0,0.0,9,,5,5,2,1,0,0,0,FR,ALL,JANSS,67871925
2022-W46,FR,53438508.0,342600.0,0.0,59,,68,387,6029,2524,0,0,0,FR,ALL,MODBA.1,67871925
2022-W46,FR,53438508.0,,,0,,0,0,0,0,0,0,0,FR,ALL,UNK,67871925
2022-W46,FR,,,,408,,845,2736,26485,13679,0,0,0,FR1,ALL,UNK,67871925
2022-W46,FR,,,,73,,103,674,11994,4802,0,0,0,FRD,ALL,UNK,67871925
2022-W46,FR,,,,75,,129,968,15100,6475,0,0,0,FRG,ALL,UNK,67871925
2022-W46,FR,,,,175,,346,1341,17482,7103,0,0,0,FRJ,ALL,UNK,67871925
2022-W46,FR,,,,12,,22,58,586,308,0,0,0,FRM,ALL,UNK,67871925
2022-W09,FR,53438508.0,0.0,0.0,3,,0,0,0,0,0,0,0,FR,ALL,AZ,67871925
2022-W09,FR,53438508.0,0.0,0.0,0,,0,0,0,0,0,0,0,FR,ALL,COMBA.4-5,67871925
2022-W09,FR,53438508.0,0.0,0.0,0,,0,0,0,0,0,0,0,FR,ALL,MODBA.4-5,67871925
2022-W09,FR,285354.0,,,125,,343,841,22,0,0,0,0,FRY2,ALL,UNK,67871925
2022-W09,FR,147670.0,,,314,,508,1247,16,0,0,0,0,FRY5,ALL,UNK,67871925
2022-W09,FR,,,,520,,2530,7909,1205,1,0,0,0,FRC,ALL,UNK,67871925
2022-W09,FR,,,,1297,,5243,16050,2549,1,0,0,0,FRF,ALL,UNK,67871925
2022-W09,FR,,,,1271,,5629,18323,2895,2,0,0,0,FRI,ALL,UNK,67871925
2022-W10,FR,53438508.0,2348370.0,0.0,8278,,27277,88201,20473,16,0,0,0,FR,ALL,COM,67871925
2022-W10,FR,53438508.0,0.0,0.0,64,,25,22,11,0,0,0,0,FR,ALL,JANSS,67871925
2022-W10,FR,184863.0,,,245,,270,470,22,0,0,0,0,FRY3,ALL,UNK,67871925
2022-W10,FR,,,,3061,,8583,22583,4458,1,0,0,0,FR1,ALL,UNK,67871925
2022-W10,FR,,,,529,,1921,5101,1346,1,0,0,0,FRD,ALL,UNK,67871925
2022-W10,FR,,,,1145,,3557,8291,1639,0,0,0,0,FRL,ALL,UNK,67871925
2022-W11,FR,53438508.0,3074400.0,0.0,752,,2659,8183,9558,5,0,0,0,FR,ALL,MOD,67871925
2022-W11,FR,53438508.0,,,0,,0,0,0,0,0,0,0,FR,ALL,UNK,67871925
2022-W11,FR,320574.0,,,164,,386,859,36,0,0,0,0,FRY1,ALL,UNK,67871925
2022-W11,FR,641065.0,,,370,,825,2613,323,0,0,0,0,FRY4,ALL,UNK,67871925
2022-W11,FR,,,,479,,1406,4526,4686,2,0,0,0,FRG,ALL,UNK,67871925
2022-W11,FR,,,,868,,2565,6778,6961,5,0,0,0,FRJ,ALL,UNK,67871925
2022-W11,FR,,,,40,,110,319,347,2,0,0,0,FRM,ALL,UNK,67871925
2022-W16,FR,53438508.0,2419200.0,0.0,5150,,11399,55742,140303,421,0,0,0,FR,ALL,COM,67871925
2022-W16,FR,53438508.0,0.0,0.0,30,,15,20,7,0,0,0,0,FR,ALL,JANSS,67871925
2022-W16,FR,53438508.0,0.0,0.0,0,,0,0,0,0,0,0,0,FR,ALL,MODBA.1,67871925
2022-W16,FR,53438508.0,,,0,,0,0,0,0,0,0,0,FR,ALL,UNK,67871925
2022-W16,FR,184863.0,,,78,,104,274,46,0,0,0,0,FRY3,ALL,UNK,67871925
2022-W16,FR,,,,1627,,4145,15907,27767,83,0,0,0,FR1,ALL,UNK,67871925
2022-W16,FR,,,,259,,422,2259,8019,23,0,0,0,FRD,ALL,UNK,67871925
2022-W16,FR,,,,308,,539,2797,8048,19,0,0,0,FRG,ALL,UNK,67871925
2022-W12,FR,53438508.0,0.0,0.0,1119,,625,60,8,0,0,0,0,FR,ALL,NVXD,67871925
2022-W12,FR,53438508.0,0.0,0.0,0,,0,0,0,0,0,0,0,FR,ALL,SGSK,67871925
2022-W12,FR,,,,346,,765,2601,5799,5,0,0,0,FRB,ALL,UNK,67871925
2022-W12,FR,,,,766,,2198,6751,10659,17,0,0,0,FRE,ALL,UNK,67871925
2022-W12,FR,,,,416,,999,3453,7572,4,0,0,0,FRH,ALL,UNK,67871925
2022-W12,FR,,,,1089,,2627,8674,15027,13,0,0,0,FRK,ALL,UNK,67871925
2022-W12,FR,,,,1612,,2180,4728,734,1,0,0,0,UNK,ALL,UNK,67871925
2022-W13,FR,53438508.0,0.0,0.0,0,,0,0,0,0,0,0,0,FR,ALL,AZ,67871925
2022-W13,FR,53438508.0,0.0,0.0,0,,0,0,0,0,0,0,0,FR,ALL,COMBA.4-5,67871925
2022-W13,FR,53438508.0,0.0,0.0,0,,0,0,0,0,0,0,0,FR,ALL,MODBA.4-5,67871925
2022-W17,FR,53438508.0,0.0,0.0,531,,1193,4714,10205,73,0,0,0,FR,ALL,MOD,67871925
2022-W17,FR,53438508.0,0.0,0.0,819,,797,107,46,1,0,0,0,FR,ALL,NVXD,67871925
2022-W17,FR,320574.0,,,175,,300,423,120,0,0,0,0,FRY1,ALL,UNK,67871925
2022-W17,FR,641065.0,,,406,,460,1585,663,5,0,0,0,FRY4,ALL,UNK,67871925
2022-W17,FR,,,,271,,532,2441,9810,43,0,0,0,FRB,ALL,UNK,67871925
2022-W17,FR,,,,686,,1628,5488,15214,68,0,0,0,FRJ,ALL,UNK,67871925
2022-W17,FR,,,,29,,68,220,700,0,0,0,0,FRM,ALL,UNK,67871925
2022-W18,FR,53438508.0,0.0,0.0,0,,0,0,0,0,0,0,0,FR,ALL,SGSK,67871925
2022-W18,FR,285354.0,,,148,,150,398,175,0,0,0,0,FRY2,ALL,UNK,67871925
2022-W18,FR,,,,298,,430,2716,9771,57,0,0,0,FRH,ALL,UNK,67871925
2022-W18,FR,,,,1052,,2003,8059,20434,71,0,0,0,FRK,ALL,UNK,67871925
2022-W18,FR,,,,1843,,1399,3647,1212,2,0,0,0,UNK,ALL,UNK,67871925
2022-W19,FR,53438508.0,0.0,0.0,1,,0,0,0,0,0,0,0,FR,ALL,AZ,67871925
2022-W19,FR,53438508.0,0.0,0.0,0,,0,0,0,0,0,0,0,FR,ALL,COMBA.4-5,67871925
2022-W19,FR,53438508.0,0.0,0.0,0,,0,0,0,0,0,0,0,FR,ALL,MODBA.4-5,67871925
2022-W19,FR,,,,263,,465,2114,7643,43,0,0,0,FRC,ALL,UNK,67871925
2022-W19,FR,,,,527,,943,4200,14430,73,0,0,0,FRF,ALL,UNK,67871925
2022-W19,FR,,,,599,,908,4796,18696,94,0,0,0,FRI,ALL,UNK,67871925
2022-W19,FR,,,,1054,,1851,5599,14261,65,0,0,0,FRL,ALL,UNK,67871925
2022-W13,FR,285354.0,,,146,,225,593,98,0,0,0,0,FRY2,ALL,UNK,67871925
2022-W13,FR,147670.0,,,101,,161,465,33,0,0,0,0,FRY5,ALL,UNK,67871925
2022-W13,FR,,,,323,,598,2469,6433,15,0,0,0,FRC,ALL,UNK,67871925
2022-W13,FR,,,,641,,1341,4973,11815,8,0,0,0,FRF,ALL,UNK,67871925
2022-W13,FR,,,,713,,1528,5683,14839,18,0,0,0,FRI,ALL,UNK,67871925
2022-W14,FR,53438508.0,1202640.0,0.0,10964,,14874,66326,167188,334,0,0,0,FR,ALL,COM,67871925
2022-W14,FR,53438508.0,0.0,0.0,23,,14,19,7,0,0,0,0,FR,ALL,JANSS,67871925
2022-W14,FR,53438508.0,0.0,0.0,0,,0,0,0,0,0,0,0,FR,ALL,MODBA.1,67871925
2022-W14,FR,184863.0,,,174,,181,366,32,0,0,0,0,FRY3,ALL,UNK,67871925
2022-W14,FR,,,,3121,,5507,18742,29792,73,0,0,0,FR1,ALL,UNK,67871925
2022-W14,FR,,,,351,,590,3106,11118,18,0,0,0,FRD,ALL,UNK,67871925
2022-W14,FR,,,,424,,724,3846,12635,21,0,0,0,FRG,ALL,UNK,67871925
2022-W15,FR,53438508.0,70800.0,0.0,697,,1299,5307,13492,59,0,0,0,FR,ALL,MOD,67871925
2022-W15,FR,53438508.0,0.0,0.0,789,,748,72,47,1,0,0,0,FR,ALL,NVXD,67871925
2022-W15,FR,320574.0,,,126,,173,345,106,0,0,0,0,FRY1,ALL,UNK,67871925
2022-W15,FR,641065.0,,,337,,418,1238,534,0,0,0,0,FRY4,ALL,UNK,67871925
2022-W15,FR,,,,229,,509,2204,8142,22,0,0,0,FRB,ALL,UNK,67871925
2022-W15,FR,,,,739,,1643,6452,18265,43,0,0,0,FRJ,ALL,UNK,67871925
2022-W15,FR,,,,32,,79,315,894,3,0,0,0,FRM,ALL,UNK,67871925
2022-W07,FR,53438508.0,0.0,0.0,0,,0,0,0,0,0,0,0,FR,ALL,MODBA.1,67871925
2022-W07,FR,53438508.0,,,0,,0,0,0,0,0,0,0,FR,ALL,UNK,67871925
2022-W47,FR,53438508.0,0.0,0.0,32,,41,68,270,120,0,0,0,FR,ALL,MOD,67871925
2022-W47,FR,53438508.0,0.0,0.0,96,,77,28,109,25,0,0,0,FR,ALL,NVXD,67871925
2022-W47,FR,53438508.0,2717600.0,0.0,0,,0,0,0,0,0,0,0,FR,ALL,SGSK,67871925
2022-W47,FR,320574.0,,,59,,53,63,116,19,0,0,0,FRY1,ALL,UNK,67871925
2022-W47,FR,641065.0,,,61,,49,134,200,57,0,0,0,FRY4,ALL,UNK,67871925
2022-W47,FR,,,,62,,90,550,8005,3858,0,0,0,FRB,ALL,UNK,67871925
2022-W47,FR,,,,134,,184,1074,13977,5576,0,0,0,FRE,ALL,UNK,67871925
2022-W47,FR,,,,98,,99,842,12930,5922,0,0,0,FRH,ALL,UNK,67871925
2022-W48,FR,53438508.0,0.0,0.0,0,,0,0,0,0,0,0,0,FR,ALL,AZ,67871925
2022-W48,FR,53438508.0,0.0,0.0,1586,,2159,14624,235223,108831,0,0,0,FR,ALL,COMBA.4-5,67871925
